"id_region";"region"
13121;"Озеро Отрадное"
13122;"Озеро Глубокое"
13123;"Озеро Красавица"
13124;"Озеро Липовское"
13125;"Устья рек Юго-Восточной части Баренцева моря"
13126;"Устья рек Юго-Западной части Карского моря"
13127;"Реки бассейна залива Петра Великого и северного Приморья (без реки Раздольная)"
13128;"Бассейны рек Азовского моря"
13129;"Водные объекты пойменной части реки Дон"
13130;"Бассейн реки Волга Саратовского Правобережья"
13131;"Бассейн реки Дон Саратовского Правобережья"
13132;"Озера бассейна реки Вычегда"
13133;"Озера бассейна реки Мезень"
13134;"Река Нюхча"
13135;"Река Цна"
13136;"Река Ворона"
5007;"Сисякоу(Xixiakou)/Китай (КНР)/"
2562;"Чангсинг Дао (пункт порта Далянь) /Китай (КНР)/"
13137;"Ойбурское"
13138;"У пос. Штормовое"
13139;"Айгульское"
13140;"Керлеутское"
13141;"Акташское"
907;"Пастбищные"
908;"Индустриальные"
12104;"Другие озера (субъекта РФ)"
453;"Кама"
454;"Сыалах"
3343;"Кавказ /ЧМ/"
9000;"Конвенционные районы"
547;"подзона Черное море восточнее меридиана мыса Сарыч"
548;"подзона Черное море западнее меридиана мыса Сарыч"
3120;"Малокурильское/ДВ/"
2766;"Утиноми (Uchinomi) /Япония/"
1326;"Фучжоу/Китай (КНР)/"
2408;"Альмиранте"
2569;"Коччи (Кочин)"
3344;"Саратов"
444;"Джарылгач"
445;"Каменик"
446;"Мойнакское"
447;"Ниджили"
448;"Соленое (Республика Крым)"
449;"Соленое (Ставропольский край)"
455;"Ярылгач"
456;"Яхробольское"
457;"Ветлуга"
458;"Соть"
459;"Тымь"
460;"Унжа"
12020;"реки бассейна реки Лена"
469;"Бытошское"
470;"Челнавское"
471;"Шушпанское"
472;"Малое на реке Вихорка"
12101;"Бассейн озера Таймыр"
12113;"Бассейн реки Вычегда"
262;"Подзона Баренцево море района Северного Ледовитого океана"
520;"Черное море (Абхазия)"
468;"Подрайон «Арктический»"
473;"Подзона Гренландское море (архипелаг Шпицберген)"
12309;"озера бассейна реки Таз"
12315;"бассейн реки Малый Анюй"
12316;"бассейны прочих водных объектов ЧАО (включая бассейн р. Большой Анюй)"
12317;"озеро Ваамочка"
12318;"бассейн Чукотского моря и Чукотской зоны"
12319;"бассейн  Восточно-Сибирского моря"
5440;"Микрорайон 4R (СЗА)"
9005;"Район Регулирования Смешанной Российско-Норвежской комиссии по рыболовству"
539;"Чжанцзяган/Китай (КНР)/"
3345;"Лиинахамари/СБ/"
549;"Черное море восточнее меридиана 36°35'00' в.д."
550;"Черное море в районе, ограниченном с востока меридианом 36°35'00' в.д. и с запада меридианом, проходящим через мыс Сарыч"
